,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Sentiment,SentimentClass,Bot_or_NoBot
381,9.90E+17,27-04-18 10:22,WinAtLifeOnline,33,Great Britain / Worldwide!,FALSE,56,0,0,307,FALSE,"[{'indices': [21, 27], 'text': 'Apple'}, {'indices': [31, 39], 'text': 'Samsung'}, {'indices': [40, 44], 'text': 'iOS'}, {'indices': [48, 56], 'text': 'Android'}, {'indices': [57, 86], 'text': 'APictureSpeaksAThousandWords'}]",RT @WinAtLifeOnline: #Apple vs #Samsung #iOS vs #Android #APictureSpeaksAThousandWords what do you guys think of this? Are you apple or Sam…,0,Neutral,0
382,9.90E+17,27-04-18 10:21,SK171999,139,"New Delhi, India",FALSE,28,0,7078,2304,FALSE,"[{'indices': [25, 33], 'text': 'iPhone8'}, {'indices': [40, 52], 'text': 'iPhone8Plus'}]",The best part about this #iPhone8 &amp; #iPhone8Plus is the Red Colour it's gonna come in... But the price tag is way t…,0.5,Positive,1
383,9.90E+17,27-04-18 10:20,eversobling,709,,FALSE,56,0,0,6024,FALSE,"[{'indices': [64, 72], 'text': 'iPhone8'}, {'indices': [73, 81], 'text': 'iPhoneX'}, {'indices': [82, 93], 'text': 'BlingBling'}]",Luster Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,0,Neutral,0
384,9.90E+17,27-04-18 10:19,yannareyes_,2355,TeamDANI | JMNS,FALSE,51,0,76831,107594,TRUE,[],RT @TeamAMDG: iPhone8 for the champs. Congratulations Blue Eaglets!,0,Neutral,0
385,9.90E+17,27-04-18 10:15,knotmepretty,397,"Mumbai, Maharashtra",FALSE,26,0,348,1035,TRUE,"[{'indices': [61, 69], 'text': 'Iphone8'}]",Contributing to an AIDS Free Generation ahead with my @Apple #Iphone8 - The Red series launches in all Apple stores…,0.2,Positive,1
386,9.90E+17,27-04-18 10:15,mid_day,623242,"Mumbai, India",TRUE,51,0,539,86746,TRUE,"[{'indices': [16, 24], 'text': 'IPhone8'}, {'indices': [26, 38], 'text': 'IPhone8Plus'}, {'indices': [65, 71], 'text': 'India'}, {'indices': [73, 84], 'text': 'MiddayNews'}, {'indices': [85, 94], 'text': 'TechNews'}, {'indices': [95, 109], 'text': 'IphoneInIndia'}]","Special Edition #IPhone8, #IPhone8Plus Available For Purchase In #India #MiddayNews #TechNews #IphoneInIndia",0.378571429,Positive,0
387,9.90E+17,27-04-18 10:10,shahdevang45,2056,"Ahmedabad,Gujarat,India",FALSE,50,0,97310,26373,TRUE,"[{'indices': [106, 114], 'text': 'iPhone8'}]","RT @indiatvnews: iPhone 8 (64GB) will cost Rs 67,940 while 128GB variant will be available for Rs 81,500. #iPhone8",0.4,Positive,0
388,9.90E+17,27-04-18 10:03,indiatvnews,555143,India,TRUE,46,0,1,372653,FALSE,"[{'indices': [89, 97], 'text': 'iPhone8'}]","iPhone 8 (64GB) will cost Rs 67,940 while 128GB variant will be available for Rs 81,500. #iPhone8",0.4,Positive,0
389,9.90E+17,27-04-18 10:01,firstpost,1955939,"Mumbai, India",TRUE,41,0,310,475723,TRUE,"[{'indices': [126, 134], 'text': 'iPhone8'}]","RT @tech2eets: (PRODUCT) RED, an advocacy group combating HIV/AIDS in Africa, has partnered up with Apple for the Product Red #iPhone8 and…",-0.25,Negative,0
390,9.90E+17,27-04-18 9:59,tech2eets,64908,"Mumbai, India",TRUE,26,0,1015,59191,TRUE,[],"(PRODUCT) RED, an advocacy group combating HIV/AIDS in Africa, has partnered up with Apple for the Product Red…",0,Neutral,1
391,9.90E+17,27-04-18 9:11,emmi_co,23,,FALSE,23,0,19,1935,FALSE,[],Girls can be so wicked u re using iphone8 and still calling to tell me u're hungry? . Sister eat the remaining appl…,0,Neutral,1
392,9.90E+17,27-04-18 9:11,voltacharger,1150,Australia,FALSE,40,0,14453,934,FALSE,"[{'indices': [96, 104], 'text': 'android'}, {'indices': [105, 109], 'text': 'ios'}]","Never worry about running out of battery again. 🔋, VOLTA Magnetic Charger has got you covered. #android #ios…",0,Neutral,0
393,9.90E+17,27-04-18 9:01,iPhone8andx,1903,United States,FALSE,39,0,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 33,0.8,Positive,0
394,9.90E+17,27-04-18 9:01,xdteamone2,10,France,FALSE,21,0,476,212,TRUE,"[{'indices': [8, 15], 'text': 'iphone'}, {'indices': [16, 22], 'text': 'apple'}]",Iphone8 #iphone #apple @xdteamone2,0,Neutral,1
395,9.90E+17,27-04-18 9:00,vishwagujarat,5183,"Ahmedabad , Gujarat, India",FALSE,30,0,42,44117,FALSE,"[{'indices': [0, 14], 'text': 'Specification'}, {'indices': [16, 25], 'text': 'Features'}, {'indices': [29, 37], 'text': 'Special'}, {'indices': [38, 46], 'text': 'Edition'}, {'indices': [47, 55], 'text': 'iPhone8'}, {'indices': [57, 69], 'text': 'iPhone8Plus'}, {'indices': [83, 89], 'text': 'India'}]","#Specification, #Features Of #Special #Edition #iPhone8, #iPhone8Plus Available In #India Read More :…",0.419047619,Positive,0
396,9.90E+17,27-04-18 8:55,YK78170937,326,フォロバは基本しないです  ,FALSE,21,0,2552,5639,TRUE,[],@SORI57623100 iPhone8,0,Neutral,1
397,9.90E+17,27-04-18 8:53,HTTech,513,"New Delhi, India",FALSE,30,0,73,1385,FALSE,"[{'indices': [8, 16], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]",".@Apple #iPhone8 #iPhone8Plus (PRODUCT)RED editions launched in India, prices start at Rs 67,940 via @htTweets…",0,Neutral,0
398,9.90E+17,27-04-18 8:51,lovmecase,7,,FALSE,30,0,4,268,FALSE,"[{'indices': [73, 81], 'text': 'iphone8'}, {'indices': [82, 90], 'text': 'iphone7'}, {'indices': [91, 103], 'text': 'iphone7plus'}]",Left or right? Comment down below Follow @lovmecase to see more . . . . #iphone8 #iphone7 #iphone7plus…,0.157539683,Positive,0
399,9.90E+17,27-04-18 8:48,Newskart,226,"New Delhi, India",FALSE,30,0,24,2037,FALSE,[],"iPhone 8, iPhone 8 Plus (PRODUCT) RED Versions Launched In India, Pre-orders Starts-https://t.co/VwFr4yg0o6…",0,Neutral,0
400,9.90E+17,27-04-18 8:48,mark_2410,78,Pasaycity,FALSE,20,0,529,2636,TRUE,[],#iphone#iphone5#iphone5s#iphonese#iphonex#iphone8+#iphone6plus#iphone7plus#iphone8plus#iph…,0,Neutral,1
401,9.90E+17,27-04-18 8:38,GarimaBhaskar,171,"Noida, India",FALSE,30,0,1440,407,TRUE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [13, 25], 'text': 'iPhone8Plus'}, {'indices': [94, 99], 'text': 'tech'}, {'indices': [100, 112], 'text': 'techblogger'}]",#iPhone8 and #iPhone8Plus (PRODUCT) Red Editions are Red for a CAUSE #tech #techblogger…,0,Neutral,0
402,9.90E+17,27-04-18 8:37,claidellanes,3787,Katipunan x Batangas,FALSE,17,0,38220,74208,TRUE,[],Hello who wants to swap their iphone x with iphone8+??? Hehehe willing to add money this phone is way too big for my hands,0.15,Positive,1
403,9.90E+17,27-04-18 8:24,NickBarkenhagen,6,,FALSE,15,0,7,1141,FALSE,"[{'indices': [44, 52], 'text': 'iPhone8'}, {'indices': [72, 80], 'text': 'iPhoneX'}, {'indices': [127, 133], 'text': 'Apple'}]","RT @DigiSlice: (PRODUCT) RED edition of the #iPhone8, iPhone 8 Plus and #iPhoneX red leather folio are officially available in #Apple’s ret…",-0.0875,Negative,1
404,9.90E+17,27-04-18 8:24,NickBarkenhagen,6,,FALSE,30,0,7,1141,FALSE,"[{'indices': [131, 137], 'text': 'Apple'}]","RT @DigiSlice: Authorities in the US are using a device called GrayKey to unlock iPhones, reportedly even works on iPhones running #Apple’s…",0,Neutral,0
405,9.90E+17,27-04-18 8:24,Smartprix,2732,,FALSE,29,0,124,5393,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [13, 25], 'text': 'iPhone8Plus'}]","#iPhone8 and #iPhone8Plus (Product) Red Special Edition Listed On Flipkart: Price, Specifications and Offers…",0.178571429,Positive,0
406,9.90E+17,27-04-18 8:21,JamiLut03151508,0,,FALSE,28,0,69,72,FALSE,[],RT @wryaxoshnaw2000: Hhhhhhhhh iphone8,0,Neutral,0
407,9.90E+17,27-04-18 8:19,esourcepartsca,642,"Toronto, Canada",FALSE,12,0,790,7240,FALSE,"[{'indices': [14, 32], 'text': 'ScrewsReplacement'}, {'indices': [42, 49], 'text': 'iPhone'}, {'indices': [76, 89], 'text': 'esourceparts'}]",Bottom Repair #ScrewsReplacement Part for #iPhone 8 5.5 - Silver CA$0.99 at #esourceparts For more information 📞64…,0.5,Positive,1
408,9.90E+17,27-04-18 8:18,ImPeramPK,199,Anantapur,FALSE,28,0,19342,6569,FALSE,"[{'indices': [31, 39], 'text': 'iPhone8'}]",RT @expresstechie: The new Red #iPhone8 is now available in India,0.178787879,Positive,0
409,9.90E+17,27-04-18 8:16,TechSoleBlog,60,"Hyderabad, India",FALSE,26,0,18,614,FALSE,"[{'indices': [60, 66], 'text': 'Apple'}, {'indices': [67, 77], 'text': 'iPhoneSE2'}, {'indices': [78, 86], 'text': 'IphoneX'}, {'indices': [87, 96], 'text': 'iPhoneSE'}, {'indices': [97, 105], 'text': 'iPhone8'}]",Watch: Iphone SE 2 Hands on Video Shows a Headphone Jack... #Apple #iPhoneSE2 #IphoneX #iPhoneSE #iPhone8,0,Neutral,0
410,9.90E+17,27-04-18 8:14,liveatpcdotcom,11910,"ÜT: 3.072292,101.547064",FALSE,26,0,5,12891,FALSE,"[{'indices': [66, 71], 'text': 'Digi'}, {'indices': [72, 79], 'text': 'Celcom'}, {'indices': [80, 86], 'text': 'Apple'}, {'indices': [87, 95], 'text': 'iPhone8'}]",Both iPhone 8 and 8 Plus Red edition are available from preorder. #Digi #Celcom #Apple #iPhone8,0.2,Positive,0
411,9.90E+17,27-04-18 8:12,JackTorcello1,217,London UK,FALSE,25,0,40,2073,FALSE,[],RT @CaseSwaggerUS: Winter may be over but the Winter Waves design doesn't have to be. * Be sure to signup at for e…,0.5,Positive,0
412,9.90E+17,27-04-18 8:09,OfficialGadget2,104,"Mumbai, India",FALSE,24,0,16,5011,FALSE,"[{'indices': [16, 24], 'text': 'iPhone8'}, {'indices': [26, 34], 'text': 'iPhone8'}, {'indices': [47, 53], 'text': 'India'}, {'indices': [80, 91], 'text': 'Technology'}, {'indices': [93, 99], 'text': 'Apple'}]","Special edition #iPhone8, #iPhone8 Plus now in #India #Technology #Apple @Apple",0.357142857,Positive,0
413,9.90E+17,27-04-18 8:07,expresstechie,33572,"New Delhi, Delhi",TRUE,24,0,2,27346,FALSE,"[{'indices': [12, 20], 'text': 'iPhone8'}]",The new Red #iPhone8 is now available in India,0.178787879,Positive,0
414,9.90E+17,27-04-18 8:01,iPhone8andx,1903,United States,FALSE,24,0,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 32,0.8,Positive,0
415,9.90E+17,27-04-18 7:58,boomboxfun,5112,Egypt,FALSE,24,0,54,74366,FALSE,[],For iPhone X 6 6S 7 8 iPhone8 Plus Case Ultra Slim Hybrid Protective Hard Cover: Item…,-0.291666667,Negative,0
416,9.90E+17,27-04-18 7:47,GreaterKashmir,86960,Srinagar,FALSE,21,0,1,55431,FALSE,"[{'indices': [16, 24], 'text': 'iPhone8'}, {'indices': [26, 38], 'text': 'iPhone8Plus'}]","Special edition #iPhone8, #iPhone8Plus now in India",0.357142857,Positive,0
417,9.90E+17,27-04-18 7:43,Pocket_PDCA,84,apple itunes store,FALSE,16,0,372,2669,FALSE,"[{'indices': [0, 5], 'text': 'PDCA'}, {'indices': [6, 14], 'text': 'iphone8'}, {'indices': [15, 21], 'text': 'ionic'}, {'indices': [22, 29], 'text': 'newapp'}]","#PDCA #iphone8 #ionic #newapp It is ""pocketPDCA"" that you can use easily PDCA cycle on your smartphone. [Youtube]https://t.co/GHf12UrUlW",0.433333333,Positive,0
418,9.90E+17,27-04-18 7:43,kvnrohit,173,"Bengaluru, India",FALSE,4,0,906,1658,FALSE,[],"Apple contributes a big part of each iPhone 8, 8 Plus (PRODUCT) Red series sold to fund the (RED) organization, whi…",0,Neutral,1
419,9.90E+17,27-04-18 7:40,sugar15487965,266,,FALSE,3,0,9390,11981,FALSE,[],@nao31act3 iPhone8,0,Neutral,1
420,9.90E+17,27-04-18 7:17,sp_wallpaper,515,Web,FALSE,16,0,0,33132,FALSE,"[{'indices': [84, 92], 'text': 'iphone8'}, {'indices': [93, 103], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Black-and-white pattern character #iphone8 #wallpaper,0,Neutral,0
421,9.90E+17,27-04-18 7:16,ibtimes_india,15501,India,TRUE,1,0,304,113760,FALSE,"[{'indices': [91, 99], 'text': 'iPhone8'}, {'indices': [100, 112], 'text': 'iPhone8Plus'}]",Apple contributes a big part of each iPhone 8 series sold to fund the (RED) organization. #iPhone8 #iPhone8Plus…,0,Neutral,1
422,9.90E+17,27-04-18 7:15,Slash82,35,"ÜT: 48.108818,11.555239",FALSE,1,0,99,820,FALSE,"[{'indices': [65, 74], 'text': 'WhatsApp'}]",@BlackBerryHelp Using BlackBerry10 only! (Passport SE) But since #WhatsApp stopped working I jumped to the iPhone8.…,0,Neutral,1
423,9.90E+17,27-04-18 7:13,alfar100,56,Dublin ,FALSE,0,0,8529,1237,TRUE,[],@MetEireann sorry I’ve had to delete the new app guys it’s just not consistent and keeps crashing on iphone8 ☹️ pr…,-0.162878788,Negative,1
424,9.90E+17,27-04-18 7:12,iPhone_wp_sc_en,4116,,FALSE,15,0,0,30617,FALSE,"[{'indices': [58, 66], 'text': 'iphone8'}, {'indices': [67, 77], 'text': 'wallpaper'}]",Black-and-white pattern character #iphone8 #wallpaper,0,Neutral,0
425,9.90E+17,27-04-18 7:12,ETPanache,27852,"New Delhi, India",TRUE,0,0,129,41805,FALSE,[],This special edition product offers customers the opportunity to make an impact in fighting the spread of HIV and A…,0.228571429,Positive,1
426,9.90E+17,27-04-18 7:01,iPhone8andx,1903,United States,FALSE,9,0,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 29,0.8,Positive,0
427,9.90E+17,27-04-18 6:53,vekliencases,219,Free Shipping Worldwide,FALSE,9,0,611,196,FALSE,"[{'indices': [62, 69], 'text': 'flower'}, {'indices': [70, 80], 'text': 'botanical'}, {'indices': [81, 89], 'text': 'iPhone7'}, {'indices': [90, 98], 'text': 'iPhone8'}, {'indices': [99, 107], 'text': 'iphonex'}]",BOTANICAL FLOWER IPHONE CASE - 👉https://t.co/QUDYo2vzs3 . . . #flower #botanical #iPhone7 #iPhone8 #iphonex…,0,Neutral,0
428,9.90E+17,27-04-18 6:50,eversobling,709,,FALSE,8,0,0,6024,FALSE,"[{'indices': [70, 78], 'text': 'iPhone8'}, {'indices': [79, 87], 'text': 'iPhoneX'}, {'indices': [88, 99], 'text': 'BlingBling'}]",Loving Hearts Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,0.6,Positive,0
429,9.90E+17,27-04-18 6:47,daijiworldnews,2066,"Mangalore, India",FALSE,3,0,390,134849,TRUE,"[{'indices': [24, 32], 'text': 'iPhone8'}, {'indices': [37, 49], 'text': 'iPhone8Plus'}]",Apple's special edition #iPhone8 and #iPhone8Plus in red colour will be available for purchase in India from Friday…,0.252380952,Positive,0
430,9.90E+17,27-04-18 6:47,news24tvchannel,91253,Noida,FALSE,2,0,168,298087,TRUE,"[{'indices': [72, 87], 'text': 'Specialedition'}, {'indices': [88, 96], 'text': 'iPhone8'}, {'indices': [97, 109], 'text': 'iPhone8Plus'}, {'indices': [110, 113], 'text': 'In'}]","Special edition iPhone 8, iPhone 8 Plus AVAILABLE in India; Check price #Specialedition #iPhone8 #iPhone8Plus #In…",0.378571429,Positive,0
431,9.90E+17,27-04-18 6:37,thenglishpost,583,India,FALSE,0,0,0,43027,FALSE,"[{'indices': [16, 24], 'text': 'iPhone8'}, {'indices': [27, 39], 'text': 'iPhone8Plus'}]","Special edition #iPhone8 , #iPhone8Plus now in India",0.357142857,Positive,1
432,9.90E+17,27-04-18 6:27,NefuDaBoss,1038061,,TRUE,0,0,35503,2202,TRUE,"[{'indices': [20, 27], 'text': 'Elnido'}, {'indices': [28, 36], 'text': 'Palawan'}, {'indices': [37, 49], 'text': 'Philippines'}]",Swimming with the 🐠 #Elnido #Palawan #Philippines I’ll post the video with Jellyfish and Seaturtles on my YouTube.…,0,Neutral,1
433,9.90E+17,27-04-18 6:00,iJimmyParmar,41,India,FALSE,2,0,2885,811,FALSE,[],RT @shrutzsharma: Apple iPhone 8 (Product) RED &amp; iPhone 8 Plus Red are available in stores in India &amp; online. Today onwards. Go grab your R…,0.133333333,Positive,0
434,9.90E+17,27-04-18 5:44,laneefe,343,Atlanta,FALSE,0,0,969,1228,FALSE,[],@Broken_Iphone8 Good question!,0.875,Positive,1
435,9.90E+17,27-04-18 5:41,laneefe,343,Atlanta,FALSE,0,0,969,1228,FALSE,[],"@Broken_Iphone8 yes, yes you should",0,Neutral,1
436,9.90E+17,27-04-18 5:40,shivangisinha,13479,"Dubai, United Arab Emirates",FALSE,1,0,570,564,TRUE,"[{'indices': [33, 47], 'text': 'T20onAirtel4G'}, {'indices': [64, 72], 'text': 'iphone8'}]","My selfie with @airtelindia 4G 😍 #T20onAirtel4G. Hope to win an #iphone8. Participate now, click this link:…",0.8,Positive,0
437,9.90E+17,27-04-18 5:35,shrutzsharma,312,noida,FALSE,1,0,59,448,FALSE,[],Apple iPhone 8 (Product) RED &amp; iPhone 8 Plus Red are available in stores in India &amp; online. Today onwards. Go grab…,0.133333333,Positive,0
438,9.90E+17,27-04-18 5:08,Cases_Space_,17,,FALSE,0,0,2,2425,FALSE,"[{'indices': [39, 47], 'text': 'iphone8'}, {'indices': [48, 56], 'text': 'iphonex'}]",Beautiful Places Cover for iPhone 5 5S #iphone8 #iphonex,0.85,Positive,0
439,9.90E+17,27-04-18 5:01,mimilovesu,8577,Australia,FALSE,0,0,16279,43237,FALSE,[],iphone8 silicone phone cover with attractive whale print via @eBay,0.8,Positive,0
440,9.90E+17,27-04-18 4:55,latestly,10649,"Mumbai, India",FALSE,0,0,2,7253,TRUE,"[{'indices': [17, 25], 'text': 'iPhone8'}, {'indices': [32, 44], 'text': 'iPhone8Plus'}]",Pre-order @Apple #iPhone8 &amp; #iPhone8Plus in India on @Flipkart; To go on sale on 30 April,0,Neutral,0
441,9.90E+17,27-04-18 4:52,BGRIndia,220584,Mumbai,TRUE,0,0,1512,40880,FALSE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]","#Apple #iPhone8, #iPhone8Plus (PRODUCT) RED now available in India, prices start at Rs 67,940…",0.2,Positive,0
