id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Bot_or_NoBot
9.9E+17,27-04-18 15:41,GreatTechUK,282,United Kingdom,FALSE,1301,16587,78,3214,FALSE,[],#6: iPhone Charger Rephoenix Lightning Cable 2m 3pack Nylon Braided iPhone Cable for iPhone8/iPhone7/ iPhone 6/ 6 P…,Bot
9.9E+17,27-04-18 15:37,TechGuyBert,82,"Toronto, ON",FALSE,266,16453,4763,6396,FALSE,"[{'indices': [87, 94], 'text': 'iPhone'}, {'indices': [95, 106], 'text': 'AppleWatch'}, {'indices': [107, 115], 'text': 'AirPods'}, {'indices': [116, 124], 'text': 'iPhoneX'}, {'indices': [125, 133], 'text': 'iPhone8'}]",RT @TechInRL: Bestand 3 in 1 AirPods/Apple Watch/iPhone Stand! #iPhone #AppleWatch #AirPods #iPhoneX #iPhone8 #tech…,Bot
9.9E+17,27-04-18 15:31,PallaviRuhail,24573,Delhi - Florida,FALSE,812,528,9685,48084,TRUE,"[{'indices': [92, 100], 'text': 'iphone8'}]",Sharing my selfie with @airtelindia 4G for T20 cricket season pass. Share yours too to win #iphone8. Go Participat…,NoBot
9.9E+17,27-04-18 15:30,iPhone8andx,1903,United States,FALSE,56,15746,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 46,Bot
9.9E+17,27-04-18 15:30,TechInRL,1351,Canada,FALSE,1444,741,4,1865,FALSE,"[{'indices': [73, 80], 'text': 'iPhone'}, {'indices': [81, 92], 'text': 'AppleWatch'}, {'indices': [93, 101], 'text': 'AirPods'}, {'indices': [102, 110], 'text': 'iPhoneX'}]",Bestand 3 in 1 AirPods/Apple Watch/iPhone Stand! #iPhone #AppleWatch #AirPods #iPhoneX…,NoBot
9.9E+17,27-04-18 15:23,CSpire,16365,,TRUE,2105,872,2625,70686,TRUE,[],@kaenicolexoxo We'd like to work with you to score the iPhone 8! For a limited time get 50% off with a trade-in. Ch…,NoBot
9.9E+17,27-04-18 15:17,dumpletonm,2,,FALSE,0,13923,0,136,FALSE,"[{'indices': [41, 45], 'text': 'Win'}, {'indices': [59, 67], 'text': 'iPhoneX'}, {'indices': [78, 86], 'text': 'iPhone8'}]",RT @iPhone8andx: #Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE YOU WANT…,Bot
9.9E+17,27-04-18 15:13,SushilKashyap01,36968,"New Delhi, India",TRUE,36918,16597,6539,15521,TRUE,"[{'indices': [0, 8], 'text': 'iphone8'}, {'indices': [53, 67], 'text': 'T20onAirtel4G'}]",#iphone8 is the prize guys! This is my @airtelindia #T20onAirtel4G selfie entry. Go Participate now.…,Bot
9.9E+17,27-04-18 15:12,ZirveTAYFA1907,4580,"Hell, MI",FALSE,560,495,24805,20002,TRUE,[],@Apple Hey Apple! How many retweet for iPhone8 Red? :),NoBot
9.9E+17,27-04-18 15:10,Shaitaaaaan,6198,Chennai/Tuticorin/Gurgaon,FALSE,608,12891,8283,169304,TRUE,"[{'indices': [43, 57], 'text': 'T20onAirtel4G'}, {'indices': [89, 97], 'text': 'iPhone8'}]",Here's my entry for the My @airtelindia 4G #T20onAirtel4G selfie for a chance to win the #iPhone8. You can win one…,Bot
9.9E+17,27-04-18 14:43,ZeniaIrani,9531,"Mumbai, India",FALSE,1062,14837,5031,46669,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [76, 84], 'text': 'Iphone8'}]",This is my Airtel 4G #T20onAirtel4G selfie! Share your selfies too guys! An #Iphone8 is up for grabs. @airtelindia…,Bot
9.9E+17,27-04-18 14:41,TheBiggerReason,3338,,FALSE,4374,518,3611,4546,FALSE,"[{'indices': [79, 93], 'text': 'HipHopLivesOn'}, {'indices': [94, 104], 'text': 'OldSchool'}, {'indices': [105, 109], 'text': 'TBR'}, {'indices': [110, 118], 'text': 'Gangsta'}, {'indices': [119, 122], 'text': 'OG'}]",Who said Hip-Hop is dead? I still got it playing all day on my iPhone8+ 256GB! #HipHopLivesOn #OldSchool #TBR #Gangsta #OG,NoBot
9.9E+17,27-04-18 14:37,SakshiPost,1563,"Hyderabad, India",FALSE,120,15694,82,55928,FALSE,"[{'indices': [64, 75], 'text': 'iPhone8RED'}, {'indices': [76, 84], 'text': 'iPhone8'}, {'indices': [85, 96], 'text': 'appleevent'}]",iPhone 8 Special Edition Price In India #iPhone8RED #iPhone8 #appleevent @Apple @AppleNews,Bot
9.9E+17,27-04-18 14:32,BhaktisBanter,16520,"Mumbai, India",FALSE,515,968,10177,51201,TRUE,"[{'indices': [34, 42], 'text': 'Contest'}, {'indices': [97, 111], 'text': 'T20onAirtel4G'}]",Have u guys heard of this awesome #Contest... Here is my selfie with @airtelindia 4G T20 cricket #T20onAirtel4G sea…,NoBot
9.9E+17,27-04-18 14:30,iPhone8andx,1903,United States,FALSE,56,12158,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 44,Bot
9.9E+17,27-04-18 14:30,rafael_leyva07,1684,México,FALSE,1618,588,74419,14432,FALSE,"[{'indices': [16, 24], 'text': 'iPhone8'}, {'indices': [29, 41], 'text': 'iPhone8Plus'}]",Introducing the #iPhone8 and #iPhone8Plus. Now in (RED) ::::: Buy now: ::::: (PRODUCT) RED…,NoBot
9.9E+17,27-04-18 14:27,Swaty_Here,22422,Ahmedabad,FALSE,2365,204,2279,164236,TRUE,"[{'indices': [69, 83], 'text': 'T20onAirtel4G'}]",Super excited to send my entry with the Airtel 4G season pass in the #T20onAirtel4G selfie mania! Grab the chance t…,NoBot
9.9E+17,27-04-18 14:06,Vanyaland617,7281,,TRUE,3784,729,4496,18367,TRUE,"[{'indices': [55, 63], 'text': 'iPhone8'}]",&gt;@sofitukker has us going ‘Batshit’ over these damn #iPhone8 ads,NoBot
9.9E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,24,18209,627,197,FALSE,"[{'indices': [41, 50], 'text': 'giveaway'}, {'indices': [98, 106], 'text': 'iPhone8'}]",RT @danaindustries: Have you entered our #giveaway yet? One lucky winner will receive a brand new #iPhone8! Visit our profile for the origi…,Bot
9.9E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,24,15281,627,197,FALSE,"[{'indices': [50, 59], 'text': 'giveaway'}, {'indices': [83, 91], 'text': 'iPhone8'}, {'indices': [106, 113], 'text': 'winner'}]",RT @danaindustries: Did you remember to enter our #giveaway? 🤔 There's a brand new #iPhone8 in it for the #winner! Follow us and RT the ori…,Bot
9.9E+17,27-04-18 13:58,ParthChams,6,"Mumbai, India",FALSE,24,17229,627,197,FALSE,"[{'indices': [86, 94], 'text': 'iPhone8'}, {'indices': [95, 104], 'text': 'giveaway'}]","RT @danaindustries: ⭐️There's only two weeks left until we announce the winner of our #iPhone8 #giveaway! If you haven't already, follow us…",Bot
9.9E+17,27-04-18 13:57,ParthChams,6,"Mumbai, India",FALSE,24,11887,627,197,FALSE,"[{'indices': [41, 50], 'text': 'giveaway'}]","RT @danaindustries: Have you entered our #giveaway yet? If not, head on over to our profile and retweet the original tweet for your chance…",Bot
9.9E+17,27-04-18 13:57,AdrianAldoJr,19,"edinburg, TX",FALSE,78,769,360,234,FALSE,[],@derekeagleton @yinzcam Only problem i had was when I touched to screen to mute or pause screen would become little…,NoBot
9.9E+17,27-04-18 13:55,Kuldeep88315888,1,"इंदौर, भारत",FALSE,149,18888,16,5,FALSE,"[{'indices': [21, 34], 'text': 'T20onArtel4G'}, {'indices': [74, 82], 'text': 'iphone8'}]",This is my airtel 4G #T20onArtel4G selfie! Get checking guys. you can win #iphone8 every day. @airtelindia…,Bot
9.9E+17,27-04-18 13:50,marcosrahman,141,"Kuala Lumpur, Malaysia",FALSE,245,411,2382,22967,TRUE,[],"apple has disappoint me again, and again. the latest iOS update has somehow make my screen crazy. its supposed to f…",NoBot
9.9E+17,27-04-18 13:50,eversobling,709,,FALSE,1358,130,0,6024,FALSE,"[{'indices': [82, 90], 'text': 'iPhone8'}, {'indices': [91, 99], 'text': 'iPhoneX'}, {'indices': [100, 111], 'text': 'BlingBling'}]",Ribbon Gradation 3D Black Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Cl…,NoBot
9.9E+17,27-04-18 13:49,7yu_m16a,1568,ダ埼玉,FALSE,1385,932,110652,81624,TRUE,[],iPhone8…,NoBot
9.9E+17,27-04-18 13:46,gadgetindia7,18,,FALSE,62,761,196,456,FALSE,"[{'indices': [77, 85], 'text': 'iPhone8'}]","iPhone 8, iPhone 8 Plus (PRODUCT) RED Editions Now Available in India @Apple #iPhone8",NoBot
9.9E+17,27-04-18 13:34,Kakelstore,3940,,FALSE,4971,15296,12415,5204,FALSE,"[{'indices': [7, 12], 'text': 'case'}, {'indices': [19, 28], 'text': 'casetify'}, {'indices': [37, 47], 'text': 'butterfly'}, {'indices': [48, 60], 'text': 'butterflies'}, {'indices': [61, 67], 'text': 'moths'}, {'indices': [68, 83], 'text': 'casetifyartist'}, {'indices': [84, 91], 'text': 'iphone'}, {'indices': [92, 99], 'text': 'summer'}, {'indices': [100, 106], 'text': 'trend'}, {'indices': [107, 115], 'text': 'iPhone8'}]",Pretty #case in my #casetify shop!!! #butterfly #butterflies #moths #casetifyartist #iphone #summer #trend #iPhone8…,Bot
9.9E+17,27-04-18 13:31,earlhustishock,826,"Vigan City, Ilocos Region",FALSE,219,166,543,595,FALSE,[],@shahrukh_sk69 @PUBGMOBILE I'm using my iPhone8 plus man. Graphics are set to the highest option 🤟🏼,NoBot
9.9E+17,27-04-18 13:05,stevestaley,508,"Toronto, Ontario",FALSE,694,573,5155,535,TRUE,[],RT @DennisJMatthews: Imagine being a taxpayer who can’t afford a top-of-the-line iPhone8 and reading this story.,NoBot
9.9E+17,27-04-18 13:00,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,28,350,208,278,FALSE,[],"Mint Pink Gold I on an iPhone 7/8, super fun design.. Be sure to signup at for exclusive de…",NoBot
9.9E+17,27-04-18 12:57,DennisJMatthews,643,"Toronto, Ontario",FALSE,1268,104,578,427,TRUE,[],Imagine being a taxpayer who can’t afford a top-of-the-line iPhone8 and reading this story.,NoBot
9.9E+17,27-04-18 12:54,JustLooooove,871,CavitePH,FALSE,773,895,9910,4781,TRUE,[],Yesssssss iphone8+ pls 😭😂,NoBot
9.9E+17,27-04-18 12:54,Ajithspeaks,5962,Mumbai and Bengaluru,FALSE,603,15151,286,21112,FALSE,"[{'indices': [15, 23], 'text': 'iphone8'}, {'indices': [86, 100], 'text': 'T20onAirtel4G'}]",Want to win an #iphone8 @thesassychatter @dipika_kanungo Start sharing your Airtel 4G #T20onAirtel4G selfie…,Bot
9.9E+17,27-04-18 12:44,bestproductsell,3376,Worldwide,FALSE,4554,14622,263,50690,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [14, 22], 'text': 'iPhone7'}]","#iPhone8 Case,#iPhone7 case, Yoyamo Crystal Clear Case Cover Shock Absorption Case with Soft TPU Gel Bumper for iPh…",Bot
9.9E+17,27-04-18 12:40,GarthHolman,1839,Northeast Ohio,FALSE,632,15427,1138,9653,TRUE,[],@goswivl any ideas? Will not connect with iPad (just updated software on it) and iphone8 @JCLenk,Bot
9.9E+17,27-04-18 12:35,LifeHacksIRL,5922,,FALSE,6122,15188,29,4802,FALSE,"[{'indices': [0, 3], 'text': 'RT'}]","#RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!…",Bot
9.9E+17,27-04-18 12:28,Softpedia,23326,,TRUE,167,19984,33,75331,FALSE,"[{'indices': [111, 118], 'text': 'iPhone'}, {'indices': [119, 127], 'text': 'iPhone8'}, {'indices': [128, 134], 'text': 'Apple'}]",RT @bgdftw: My iPhone 8 Just Failed a Durability Test and All I Think Of Is Bendgate 2 #iPhone #iPhone8 #Apple #ben…,Bot
9.9E+17,27-04-18 12:27,bgdftw,1839,"Bucharest, Romania",FALSE,304,970,526,26590,FALSE,"[{'indices': [99, 106], 'text': 'iPhone'}, {'indices': [107, 115], 'text': 'iPhone8'}, {'indices': [116, 122], 'text': 'Apple'}, {'indices': [123, 132], 'text': 'bendgate'}]",My iPhone 8 Just Failed a Durability Test and All I Think Of Is Bendgate 2 #iPhone #iPhone8 #Apple #bendgate,NoBot
9.9E+17,27-04-18 12:19,DMCbySAM,576,NY LA SF SD LV NOLA,FALSE,1161,172,1343,5464,TRUE,"[{'indices': [9, 19], 'text': 'RichMiser'}, {'indices': [51, 59], 'text': 'iPhoneX'}, {'indices': [103, 111], 'text': 'iPhone8'}]",Too late #RichMiser I am and have been a member of #iPhoneX club since December but I must say the RED #iPhone8 loo…,NoBot
9.9E+17,27-04-18 12:18,sp_wallpaper,515,Web,FALSE,30,10492,0,33132,FALSE,"[{'indices': [78, 86], 'text': 'iphone8'}, {'indices': [87, 97], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Landscape colorful contrail #iphone8 #wallpaper,Bot
9.9E+17,27-04-18 12:13,junecottage55,953,"Ontario, Canada",FALSE,3332,12167,21742,49350,TRUE,"[{'indices': [124, 139], 'text': 'UnlimitedPlans'}]","RT @ConnexionsTel: Come check out the @LansdownePlace Peterborough on April 28th, this Saturday 1 pm to 5 pm for some great #UnlimitedPlans…",Bot
9.9E+17,27-04-18 12:12,iPhone_wp_sc_en,4116,,FALSE,512,15438,0,30617,FALSE,"[{'indices': [52, 60], 'text': 'iphone8'}, {'indices': [61, 71], 'text': 'wallpaper'}]",Landscape colorful contrail #iphone8 #wallpaper,Bot
9.9E+17,27-04-18 12:05,TechnoIcl0ud,342,United Kingdom,FALSE,458,611,963,1311,FALSE,[],"@mjunlocker 12:05:11 iDevice Class: iPhone 12:05:11 Build Version: 13D15 12:05:11 Product Type: iPhone8,1 12:…",NoBot
9.9E+17,27-04-18 12:05,AlizwaKlaas,29,,FALSE,268,19667,114,247,FALSE,[],@Free_iphone8 Gold,Bot
9.9E+17,27-04-18 12:05,NielsSchepers,146,Germany,FALSE,181,355,15,396,FALSE,"[{'indices': [54, 66], 'text': 'iPhone8Plus'}]",What a rip-off @Apple 😡Fixing the crack on back of my #iPhone8Plus would cost more than 400€. No way I will pay tha…,NoBot
9.9E+17,27-04-18 12:05,gizbot,22701,,TRUE,729,15000,407,67107,TRUE,"[{'indices': [54, 62], 'text': 'iPhone8'}, {'indices': [64, 76], 'text': 'iPhone8Plus'}, {'indices': [81, 89], 'text': 'iPhoneX'}]","Belkin has unveiled its new wireless charging pad for #iPhone8, #iPhone8Plus and #iPhoneX. @belkin",Bot
9.9E+17,27-04-18 12:01,_ShubhamGaur,8356,दिल्ली।,FALSE,219,12251,7149,35187,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [78, 86], 'text': 'iPhone8'}]",This is my Airtel 4G #T20onAirtel4G selfie! Get clicking guys. You can win an #iPhone8 every day. @airtelindia…,Bot
9.9E+17,27-04-18 11:52,navneet_mundhra,22395,India,TRUE,575,19424,8580,83446,FALSE,[],This is my selfie for @airtelindia's 4G T20 cricket season.. You guys can also share your selfies and stand a chanc…,Bot
9.9E+17,27-04-18 11:46,TechGuyBert,82,"Toronto, ON",FALSE,266,12656,4763,6396,FALSE,"[{'indices': [128, 135], 'text': 'iPhone'}]","RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More! #iPhone #iPhone…",Bot
9.9E+17,27-04-18 11:37,pidls,3275,"Technopark, Trivandrum",FALSE,542,12871,355,1435,FALSE,[],"iPhone 8, iPhone 8 Plus (PRODUCT) RED versions launched in India: Pre-orders live now",Bot
9.9E+17,27-04-18 11:31,gizbot,22701,,TRUE,729,16796,407,67107,TRUE,"[{'indices': [23, 31], 'text': 'iPhone8'}, {'indices': [36, 48], 'text': 'iPhone8plus'}]",Apple has launched its #iPhone8 and #iPhone8plus models in Red edition in India on April 27. @Apple,Bot
9.9E+17,27-04-18 11:26,CionaJK,8037,,FALSE,466,222,278,4963,FALSE,"[{'indices': [41, 49], 'text': 'iphone8'}]",Can’t use headphones whilst charging the #iphone8 (as they now use the same socket) Why is that better than before?!,NoBot
9.9E+17,27-04-18 11:16,thesebrandssuck,905,United States,FALSE,120,10225,21546,36718,FALSE,[],RT @theRealMDover: @pandoramusic @Toyota I called the helpline # that @ToyotaCustCare tweeted me 👎LOOKS LIKE I HAVE TO CANCEL MY PANDORA PR…,Bot
9.9E+17,27-04-18 11:16,applenewsbot,336,"Melbourne, Victoria",FALSE,50,17103,2,21460,FALSE,"[{'indices': [20, 26], 'text': 'Apple'}, {'indices': [36, 40], 'text': 'iOS'}, {'indices': [102, 110], 'text': 'iPhone8'}]",RT @Francois_Lopez: #Apple released #iOS 11.3.1 for users with touchscreen problem who repaired their #iPhone8 with an unofficial display.…,Bot
9.9E+17,27-04-18 11:14,Francois_Lopez,85,"Lucciana, Corse, France",FALSE,106,951,15,538,TRUE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [16, 20], 'text': 'iOS'}, {'indices': [82, 90], 'text': 'iPhone8'}]",#Apple released #iOS 11.3.1 for users with touchscreen problem who repaired their #iPhone8 with an unofficial displ…,NoBot
9.9E+17,27-04-18 11:09,HotsalesFree,6204,United States,FALSE,309,16401,170,796,FALSE,[],"RT @HotsalesFree: Wireless Charger,Yootech Wireless Charging Pad for iPhone X, iPhone 8/ 8 Plus Save 10% on your order. Use coupon code: Wa…",Bot
9.9E+17,27-04-18 11:04,fuckmeuk21,70,,FALSE,279,10197,150,301,FALSE,[],"Puridea Portable Charger 10000mAh Power Bank, Bi-color Li-polymer External Battery for iPhone8 Samsung HTC LG Black…",Bot
9.9E+17,27-04-18 11:00,TechInRL,1351,Canada,FALSE,1444,17232,4,1865,FALSE,[],"Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!",Bot
9.9E+17,27-04-18 10:49,temikahansen12,0,,FALSE,0,16445,0,29,FALSE,"[{'indices': [52, 66], 'text': 'T20onAirtel4G'}, {'indices': [83, 91], 'text': 'iphone8'}]","RT @shivangisinha: My selfie with @airtelindia 4G 😍 #T20onAirtel4G. Hope to win an #iphone8. Participate now, click this link:",Bot
9.9E+17,27-04-18 10:48,imcconchie,674,"London, United Kingdom",FALSE,882,793,2105,5792,TRUE,[],"@adaptivelab Hi, the app looks interesting but there's something off with your mockups in this tweet. Pretty sure t…",NoBot
9.9E+17,27-04-18 10:44,Demarcussocool,19,"Detroit, MI",FALSE,132,176,1146,150,FALSE,[],@Zollotech Iphone8 plus smooth as a baby but,NoBot
9.9E+17,27-04-18 10:44,vvek_parmar,6191,India,FALSE,143,14487,930,20862,TRUE,"[{'indices': [29, 43], 'text': 'T20onAirtel4G'}, {'indices': [73, 81], 'text': 'iPhone8'}]",Guys just participate in the #T20onAirtel4G contest and you could win an #iPhone8. Sounds interesting? So for what…,Bot
9.9E+17,27-04-18 10:39,autoworldmag,795,"Bangalore, India",FALSE,1574,10938,83618,70318,FALSE,"[{'indices': [15, 23], 'text': 'iPhone8'}, {'indices': [28, 40], 'text': 'iPhone8Plus'}]","RT @Smartprix: #iPhone8 and #iPhone8Plus (Product) Red Special Edition Listed On Flipkart: Price, Specifications and Offers",Bot
9.9E+17,27-04-18 10:35,_S2_3,381,🍞Lv.3,FALSE,138,17031,50443,85040,FALSE,[],iPhone8 RED 💋🌹🍓🍒🍎❤️,Bot
9.9E+17,27-04-18 10:31,iPhone8andx,1903,United States,FALSE,56,18754,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [37, 45], 'text': 'iPhone8'}, {'indices': [107, 116], 'text': 'Giveaway'}, {'indices': [117, 123], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone,Bot
9.9E+17,27-04-18 10:30,PrimeFeed_in,20,"Mumbai, India",FALSE,119,981,2,1567,FALSE,"[{'indices': [26, 34], 'text': 'iPhone8'}, {'indices': [75, 81], 'text': 'India'}]","Doesn't matter what color #iPhone8 you want, cause @Apple has all kinds in #India now!!!!",NoBot
9.9E+17,27-04-18 10:27,HotUSDailyDeals,1147,United States,FALSE,3128,11415,4,7945,FALSE,"[{'indices': [59, 67], 'text': 'iphone8'}, {'indices': [68, 80], 'text': 'iphone8plus'}, {'indices': [81, 89], 'text': 'iphone7'}, {'indices': [90, 102], 'text': 'iphone7plus'}, {'indices': [103, 113], 'text': 'phonecase'}]","iPhone 8 plus Case, iPhone 7 plus Case for $8.24 25% off #iphone8 #iphone8plus #iphone7 #iphone7plus #phonecase…",Bot
9.9E+17,27-04-18 10:22,WinAtLifeOnline,33,Great Britain / Worldwide!,FALSE,40,11694,0,307,FALSE,"[{'indices': [21, 27], 'text': 'Apple'}, {'indices': [31, 39], 'text': 'Samsung'}, {'indices': [40, 44], 'text': 'iOS'}, {'indices': [48, 56], 'text': 'Android'}, {'indices': [57, 86], 'text': 'APictureSpeaksAThousandWords'}]",RT @WinAtLifeOnline: #Apple vs #Samsung #iOS vs #Android #APictureSpeaksAThousandWords what do you guys think of this? Are you apple or Sam…,Bot
9.9E+17,27-04-18 10:21,SK171999,139,"New Delhi, India",FALSE,106,512,7078,2304,FALSE,"[{'indices': [25, 33], 'text': 'iPhone8'}, {'indices': [40, 52], 'text': 'iPhone8Plus'}]",The best part about this #iPhone8 &amp; #iPhone8Plus is the Red Colour it's gonna come in... But the price tag is way t…,NoBot
9.9E+17,27-04-18 10:20,eversobling,709,,FALSE,1358,16170,0,6024,FALSE,"[{'indices': [64, 72], 'text': 'iPhone8'}, {'indices': [73, 81], 'text': 'iPhoneX'}, {'indices': [82, 93], 'text': 'BlingBling'}]",Luster Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,Bot
9.9E+17,27-04-18 10:19,yannareyes_,2355,TeamDANI | JMNS,FALSE,1005,16490,76831,107594,TRUE,[],RT @TeamAMDG: iPhone8 for the champs. Congratulations Blue Eaglets!,Bot
9.9E+17,27-04-18 10:15,knotmepretty,397,"Mumbai, Maharashtra",FALSE,39,968,348,1035,TRUE,"[{'indices': [61, 69], 'text': 'Iphone8'}]",Contributing to an AIDS Free Generation ahead with my @Apple #Iphone8 - The Red series launches in all Apple stores…,NoBot
9.9E+17,27-04-18 10:15,mid_day,623242,"Mumbai, India",TRUE,57,13334,539,86746,TRUE,"[{'indices': [16, 24], 'text': 'IPhone8'}, {'indices': [26, 38], 'text': 'IPhone8Plus'}, {'indices': [65, 71], 'text': 'India'}, {'indices': [73, 84], 'text': 'MiddayNews'}, {'indices': [85, 94], 'text': 'TechNews'}, {'indices': [95, 109], 'text': 'IphoneInIndia'}]","Special Edition #IPhone8, #IPhone8Plus Available For Purchase In #India #MiddayNews #TechNews #IphoneInIndia",Bot
